DriverNumber,Abbreviation_Race,TeamName_Race,Position_Qualifying,GridPosition_Race,Q1,Q2,Q3,Qualifying_AvgLapTime,Race_AvgLapTime,AvgSpeed,MaxSpeed,AvgThrottle,AvgBrake,AvgRPM,MaxRPM,AvgGear,OnTrack%,Qualifying_AirTemp,Qualifying_Humidity,Qualifying_TrackTemp,Race_AirTemp,Race_Humidity,Race_TrackTemp,EventName,EventYear,RacePosition
4,NOR,McLaren,8.0,7.0,85.138,84.642,83.954,95.18355555555556,95.02268965517241,204.85272277227722,313.0,66.26856435643565,0.19183168316831684,10069.010761625617,12617.0,5.023229362614288,100.0,18.393670886075906,81.3913924050633,22.5792405063291,15.912031386224832,93.19328683522258,18.159197907584943,Turkish Grand Prix,2021,7.0
18,STR,Aston Martin,9.0,8.0,85.511,84.601,84.305,98.607625,95.62277586206896,204.91470951792337,315.0,64.17428924598269,0.1508034610630408,9810.277690836376,13171.0,5.236393670665971,100.0,18.393670886075906,81.3913924050633,22.5792405063291,15.912031386224832,93.19328683522258,18.159197907584943,Turkish Grand Prix,2021,9.0
22,TSU,AlphaTauri,10.0,9.0,85.409,84.054,84.368,100.98282352941177,96.28998245614036,203.92962962962963,312.0,65.5,0.15925925925925927,10193.552910169119,12851.0,4.896990994948386,100.0,18.393670886075906,81.3913924050633,22.5792405063291,15.912031386224832,93.19328683522258,18.159197907584943,Turkish Grand Prix,2021,14.0
5,VET,Aston Martin,11.0,10.0,85.787,84.795,999.0,97.13086666666666,95.71278571428572,204.46039603960395,315.0,67.14356435643565,0.18935643564356436,9834.895086263376,13351.0,5.095304651670671,100.0,18.393670886075906,81.3913924050633,22.5792405063291,15.912031386224832,93.19328683522258,18.159197907584943,Turkish Grand Prix,2021,18.0
31,OCO,Alpine,12.0,12.0,85.422,84.842,999.0,100.428,96.04977192982457,200.44484848484848,318.0,63.57454545454546,0.1781818181818182,10051.439977100581,12535.0,4.689933063237626,100.0,18.393670886075906,81.3913924050633,22.5792405063291,15.912031386224832,93.19328683522258,18.159197907584943,Turkish Grand Prix,2021,10.0
63,RUS,Williams,13.0,13.0,85.417,85.007,999.0,96.544,96.35471929824561,202.71446078431373,322.0,64.99142156862744,0.2181372549019608,10106.17712906058,12922.0,4.875812115891133,100.0,18.393670886075906,81.3913924050633,22.5792405063291,15.912031386224832,93.19328683522258,18.159197907584943,Turkish Grand Prix,2021,15.0
47,MSC,Haas F1 Team,14.0,14.0,85.555,85.2,999.0,96.94235714285715,97.91766071428572,201.80801944106926,318.0,59.660996354799515,0.17618469015795868,9795.163251846641,12542.0,5.1055223355610275,100.0,18.393670886075906,81.3913924050633,22.5792405063291,15.912031386224832,93.19328683522258,18.159197907584943,Turkish Grand Prix,2021,19.0
55,SAI,Ferrari,15.0,19.0,85.177,999.0,999.0,100.93072727272728,95.09705172413793,206.52428393524283,326.0,67.52054794520548,0.18181818181818182,10002.62713642523,12345.0,5.178039078550509,100.0,18.393670886075906,81.3913924050633,22.5792405063291,15.912031386224832,93.19328683522258,18.159197907584943,Turkish Grand Prix,2021,8.0
3,RIC,McLaren,16.0,20.0,85.881,999.0,999.0,99.339875,96.1960350877193,203.4017199017199,323.0,65.42260442260442,0.14987714987714987,10069.234050037374,12590.0,4.933561975113221,100.0,18.393670886075906,81.3913924050633,22.5792405063291,15.912031386224832,93.19328683522258,18.159197907584943,Turkish Grand Prix,2021,13.0
6,LAT,Williams,17.0,15.0,86.086,999.0,999.0,96.779125,96.49331578947368,202.2998776009792,321.0,63.96205630354957,0.19583843329253367,9954.14952001052,13068.0,4.97019243413843,100.0,18.393670886075906,81.3913924050633,22.5792405063291,15.912031386224832,93.19328683522258,18.159197907584943,Turkish Grand Prix,2021,17.0
99,GIO,Alfa Romeo Racing,18.0,16.0,86.43,999.0,999.0,97.06244444444445,96.06301754385964,204.28641975308642,313.0,63.998765432098764,0.2074074074074074,9876.184219795703,12669.0,5.184704121169426,100.0,18.393670886075906,81.3913924050633,22.5792405063291,15.912031386224832,93.19328683522258,18.159197907584943,Turkish Grand Prix,2021,11.0
7,RAI,Alfa Romeo Racing,19.0,17.0,87.525,999.0,999.0,100.02377777777778,96.15131578947368,205.1742892459827,315.0,64.30655129789864,0.2892459826946848,9971.862968502552,12880.0,5.102102762625374,100.0,18.393670886075906,81.3913924050633,22.5792405063291,15.912031386224832,93.19328683522258,18.159197907584943,Turkish Grand Prix,2021,12.0
9,MAZ,Haas F1 Team,20.0,18.0,88.449,999.0,999.0,99.75428571428571,98.34876785714286,198.75510204081633,314.0,58.09243697478992,0.22809123649459784,9671.90815567132,12611.0,5.1628507639101695,100.0,18.393670886075906,81.3913924050633,22.5792405063291,15.912031386224832,93.19328683522258,18.159197907584943,Turkish Grand Prix,2021,20.0
33,VER,Red Bull Racing,1.0,1.0,94.352,93.464,92.91,107.1289,101.36699999999999,197.8393063583815,324.0,61.49479768786127,0.1699421965317919,9968.197372881355,12481.0,4.98021186440678,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,1.0
44,HAM,Mercedes,2.0,2.0,94.579,93.797,93.119,106.18019999999999,101.39080357142858,198.77726218097447,326.0,65.7691415313225,0.18329466357308585,9696.666356011183,12580.0,5.249131576717784,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,2.0
11,PER,Red Bull Racing,3.0,3.0,94.369,94.178,93.134,105.53263636363636,102.12098214285713,196.73793103448276,319.0,63.06091954022988,0.1793103448275862,9986.0340679677,13012.0,4.933630551816958,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,3.0
77,BOT,Mercedes,4.0,9.0,94.59,93.959,93.475,109.06289999999998,102.79785714285715,194.72,327.0,62.10514285714286,0.18742857142857142,9747.027827685622,12982.0,5.065975849245811,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,6.0
16,LEC,Ferrari,5.0,4.0,94.153,93.928,93.606,107.06710000000001,102.29996428571428,197.2188940092166,324.0,66.05299539170507,0.1923963133640553,9845.774446823698,12486.0,5.113700298106394,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,4.0
55,SAI,Ferrari,6.0,5.0,94.558,94.126,93.792,109.51133333333333,102.858875,194.10364464692483,332.0,62.54214123006834,0.19817767653758542,9803.923330688604,12665.0,5.10239278406481,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,7.0
3,RIC,McLaren,7.0,6.0,94.407,94.643,93.808,106.156,102.73939285714286,194.00684150513112,321.0,61.74458380843786,0.1733181299885975,9979.111083239266,12807.0,4.842760984991012,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,5.0
4,NOR,McLaren,8.0,7.0,94.551,93.88,93.887,109.42066666666668,102.87405357142858,195.18607305936072,325.0,61.89383561643836,0.2054794520547945,9970.276314141372,12680.0,4.869107761680097,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,8.0
10,GAS,AlphaTauri,9.0,8.0,94.567,94.583,94.118,109.71445454545454,109.07442857142857,192.04713804713805,321.0,60.14927048260382,0.17845117845117844,10125.118953836458,12834.0,4.381597605167796,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,20.0
22,TSU,AlphaTauri,10.0,10.0,95.36,95.137,94.918,109.25,103.81965454545455,193.2004530011325,321.0,62.29898074745187,0.18459796149490373,10213.3899326032,12781.0,4.667144060657119,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,9.0
31,OCO,Alpine,11.0,11.0,95.747,95.377,999.0,111.41499999999999,106.166775,191.78587443946188,323.0,61.80493273542601,0.2006726457399103,9750.050351155414,12551.0,4.540326234707748,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,19.0
5,VET,Aston Martin,12.0,18.0,95.281,95.5,999.0,106.81466666666667,103.85670909090909,194.8375,339.0,61.78068181818182,0.22840909090909092,9757.441763516928,12781.0,4.990693953175004,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,10.0
99,GIO,Alfa Romeo Racing,13.0,12.0,95.92,95.794,999.0,115.43499999999999,104.02932727272727,193.25254813137033,326.0,62.009060022650054,0.20951302378255945,9894.491949384117,12752.0,4.920460755875058,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,11.0
14,ALO,Alpine,14.0,19.0,95.756,104.549,999.0,110.9905,104.27089795918366,195.5382857142857,334.0,65.33028571428571,0.16685714285714287,10197.030554117038,12611.0,4.400781507461984,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,18.0
63,RUS,Williams,15.0,20.0,95.746,999.0,999.0,110.43014285714285,104.39547272727273,193.58843537414967,332.0,60.49886621315193,0.21201814058956917,9708.380100544617,12861.0,4.887683284457478,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,14.0
18,STR,Aston Martin,16.0,13.0,95.983,999.0,999.0,114.29075,104.28714545454545,193.61608154020385,343.0,61.5356738391846,0.20271800679501698,9781.294095445777,13001.0,4.928122116916883,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,12.0
6,LAT,Williams,17.0,14.0,95.995,999.0,999.0,111.67025000000001,104.9729090909091,192.0932584269663,333.0,60.929213483146064,0.19550561797752808,9639.960921551472,12931.0,4.911469399658376,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,15.0
7,RAI,Alfa Romeo Racing,18.0,15.0,96.311,999.0,999.0,111.4272,104.34898181818183,192.77990970654628,340.0,61.378103837471784,0.2200902934537246,9779.279840737636,12735.0,4.969991617770327,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,13.0
47,MSC,Haas F1 Team,19.0,16.0,96.499,999.0,999.0,103.97699999999999,105.22525925925926,193.60677966101696,326.0,57.96949152542373,0.19887005649717515,9704.35071752106,12564.0,5.008043008931973,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,16.0
9,MAZ,Haas F1 Team,20.0,17.0,96.796,999.0,999.0,114.8644,106.84564814814814,190.37846836847947,323.0,56.88901220865705,0.22308546059933407,9662.586776170425,12707.0,4.905407095510068,100.0,29.598795180722906,55.47269076305219,36.42771084337348,28.637739463601545,58.560919540229804,38.36024904214551,United States Grand Prix,2021,17.0
77,BOT,Mercedes,1.0,1.0,76.727,76.864,75.875,92.3575625,86.26114492753624,196.22680412371133,356.0,60.83505154639175,0.19734904270986744,9370.142880245816,13322.0,4.664672111263847,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,15.0
44,HAM,Mercedes,2.0,2.0,77.207,76.474,76.02,93.4046,83.60057746478873,191.4813753581662,350.0,57.03008595988538,0.20773638968481375,9298.693099813509,12656.0,4.97141814643639,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,2.0
33,VER,Red Bull Racing,3.0,3.0,76.788,76.483,76.225,87.991,83.36740845070423,193.3120464441219,343.0,56.63570391872279,0.216255442670537,9751.43239287747,12499.0,4.664362956337913,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,1.0
11,PER,Red Bull Racing,4.0,4.0,77.003,77.055,76.342,91.5987,83.6174366197183,192.64028776978418,350.0,55.61726618705036,0.21294964028776978,9906.072311620932,12791.0,4.534838474322078,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,3.0
10,GAS,AlphaTauri,5.0,5.0,76.908,76.955,76.456,89.30407692307692,84.2666338028169,189.875,331.0,56.93892045454545,0.20170454545454544,10022.807223585247,12838.0,4.47077987370792,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,4.0
55,SAI,Ferrari,6.0,6.0,77.517,77.248,76.761,89.34478571428572,84.5930857142857,190.96852646638055,348.0,59.17453505007153,0.22317596566523606,9457.093262353706,12558.0,4.86443433029909,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,6.0
3,RIC,McLaren,7.0,7.0,77.719,77.092,76.763,89.82533333333333,85.44250000000001,188.62320916905443,356.0,55.03008595988538,0.22349570200573066,9849.24385435526,12877.0,4.35992757996379,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,12.0
16,LEC,Ferrari,8.0,8.0,76.748,77.034,76.837,88.06792307692308,84.50877464788732,190.125,355.0,59.30965909090909,0.20454545454545456,9478.063244435532,12773.0,4.834329256065771,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,5.0
22,TSU,AlphaTauri,9.0,17.0,77.33,76.701,77.158,92.9768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,20.0
4,NOR,McLaren,10.0,18.0,77.569,77.473,96.83,92.32324999999999,84.93302857142857,188.9502840909091,355.0,56.60653409090909,0.22301136363636365,9973.024244141336,13016.0,4.359978953333063,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,10.0
5,VET,Aston Martin,11.0,9.0,77.502,77.746,999.0,87.40259999999999,84.70205714285714,189.5127840909091,350.0,55.75,0.20738636363636365,9678.208603896104,13225.0,4.570738636363636,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,7.0
7,RAI,Alfa Romeo Racing,12.0,10.0,77.606,77.958,999.0,89.08,84.77492857142857,188.95738636363637,352.0,56.79545454545455,0.21306818181818182,9504.605936498925,12754.0,4.767365475852561,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,8.0
63,RUS,Williams,13.0,16.0,77.958,78.172,999.0,89.876875,86.34620289855073,186.52367688022284,346.0,55.08495821727019,0.22701949860724233,9679.896280140554,12594.0,4.4272789692637025,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,16.0
99,GIO,Alfa Romeo Racing,14.0,11.0,77.897,78.29,999.0,88.74144444444444,85.42978571428571,187.43679775280899,348.0,57.063202247191015,0.22191011235955055,9679.55712043781,12533.0,4.57188845519295,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,11.0
31,OCO,Alpine,15.0,19.0,78.126,78.405,999.0,91.594875,85.60655714285714,187.64647887323943,352.0,57.70845070422535,0.2380281690140845,9534.839135847087,12418.0,4.383046219331004,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,13.0
14,ALO,Alpine,16.0,12.0,78.452,999.0,999.0,92.76725,84.89678571428571,189.34326241134752,350.0,58.870921985815606,0.19432624113475178,9739.969630709427,12339.0,4.323534175574992,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,9.0
6,LAT,Williams,17.0,13.0,78.756,999.0,999.0,93.1808,86.55617391304348,187.30477528089887,330.0,59.03089887640449,0.2050561797752809,9509.402635077964,12947.0,4.559329545912406,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,17.0
47,MSC,Haas F1 Team,18.0,14.0,78.858,999.0,999.0,87.92933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,19.0
9,MAZ,Haas F1 Team,19.0,15.0,79.303,999.0,999.0,87.76633333333332,87.7412205882353,187.9099859353024,331.0,52.9381153305204,0.2419127988748242,9534.826449947568,12566.0,4.503549245785271,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,18.0
18,STR,Aston Martin,20.0,20.0,80.873,999.0,999.0,80.873,85.89908695652174,188.75988700564972,360.0,57.27401129943503,0.21045197740112995,9542.31557793025,13529.0,4.528439771020259,100.0,21.805144694533745,19.777813504823154,45.35498392282967,21.866217287866842,30.32371134020613,48.299682791435494,Mexico City Grand Prix,2021,14.0
44,HAM,Mercedes,1.0,10.0,68.733,68.068,67.934,83.93694117647058,78.06832394366197,212.0174880763116,335.0,68.90779014308426,0.17488076311605724,9682.858260529403,12853.0,5.265919068109706,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,1.0
33,VER,Red Bull Racing,2.0,2.0,69.329,68.499,68.372,80.97541666666666,78.21615492957746,210.4256329113924,326.0,67.26107594936708,0.1930379746835443,10073.45568521973,12612.0,4.969979610429049,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,2.0
77,BOT,Mercedes,3.0,1.0,69.04,68.426,68.469,83.91835294117648,78.2595352112676,210.05845181674565,334.0,68.31595576619273,0.17851500789889416,9888.978277835588,12620.0,5.0765261879986125,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,3.0
11,PER,Red Bull Racing,4.0,4.0,69.172,68.973,68.483,81.71499999999999,78.63085915492958,215.0096618357488,333.0,68.4975845410628,0.18357487922705315,10098.555171967375,12608.0,4.890950675354939,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,4.0
10,GAS,AlphaTauri,5.0,7.0,69.347,68.903,68.777,79.72809090909091,79.24347142857143,208.94071762870516,348.0,64.7597503900156,0.18876755070202808,10273.542193268187,12779.0,4.731769815418024,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,7.0
55,SAI,Ferrari,6.0,3.0,69.046,69.031,68.826,82.47253846153846,78.79818309859155,209.85534591194968,340.0,66.93396226415095,0.1792452830188679,9956.029410498213,12555.0,5.070791887353055,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,6.0
16,LEC,Ferrari,7.0,6.0,69.155,68.859,68.96,81.08919999999999,78.76574647887324,209.45911949685535,333.0,67.10691823899371,0.18396226415094338,9906.412182828588,12379.0,5.076034980398914,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,5.0
4,NOR,McLaren,8.0,5.0,69.365,69.03,68.98,83.18626666666667,79.52652857142857,206.74108527131784,343.0,64.1906976744186,0.19689922480620156,10034.01302635565,12525.0,4.83013805340373,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,10.0
3,RIC,McLaren,9.0,11.0,69.374,69.093,69.039,80.43871428571428,81.37783673469389,204.91076923076923,340.0,62.95846153846154,0.16307692307692306,10113.947406601379,12625.0,4.6085721194535125,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,19.0
14,ALO,Alpine,10.0,12.0,69.391,69.137,69.113,83.55184615384616,79.48371428571429,206.34674922600618,338.0,65.77089783281734,0.1826625386996904,9964.328382766833,12591.0,4.669279064732626,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,9.0
31,OCO,Alpine,11.0,8.0,69.43,69.189,999.0,81.6919,79.4767,204.90307692307692,336.0,65.73230769230769,0.16923076923076924,9778.322839078468,12142.0,4.770656504417114,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,8.0
5,VET,Aston Martin,12.0,9.0,69.451,69.399,999.0,83.89390909090909,79.54492857142857,207.23017107309488,334.0,64.8040435458787,0.2115085536547434,10019.650224991346,12778.0,4.85708722741433,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,11.0
22,TSU,AlphaTauri,13.0,15.0,69.35,69.483,999.0,82.21483333333333,80.10931428571429,205.53456221198158,348.0,64.96927803379417,0.16436251920122888,10121.766206985436,12750.0,4.7315805301370455,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,15.0
7,RAI,Alfa Romeo Racing,14.0,0.0,69.598,69.503,999.0,78.9935,79.6277,209.74290220820188,343.0,68.11041009463722,0.19873817034700317,9865.719355117566,12914.0,5.012015905947441,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,12.0
99,GIO,Alfa Romeo Racing,15.0,13.0,69.342,70.227,999.0,80.65833333333333,80.04875714285716,205.56635802469137,343.0,64.15586419753086,0.21296296296296297,9963.940238187368,12868.0,4.899608753600757,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,14.0
18,STR,Aston Martin,16.0,14.0,69.663,999.0,999.0,86.63357142857141,82.16448936170214,202.36874051593324,335.0,61.71471927162367,0.19726858877086495,9766.710549313359,12836.0,4.769413233458177,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,20.0
6,LAT,Williams,17.0,16.0,69.897,999.0,999.0,81.07433333333334,80.16661428571427,204.32515337423314,334.0,62.16564417177914,0.18098159509202455,9830.591611573796,12905.0,4.8834463810423285,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,16.0
63,RUS,Williams,18.0,17.0,69.953,999.0,999.0,88.01414285714284,80.01341428571429,205.13846153846154,337.0,63.17230769230769,0.22153846153846155,10027.999526861371,12951.0,4.7666136177900125,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,13.0
47,MSC,Haas F1 Team,19.0,18.0,70.329,999.0,999.0,81.503,81.38297101449275,207.0062111801242,332.0,61.48136645962733,0.16925465838509315,9840.36179158265,12558.0,4.917714187652838,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,18.0
9,MAZ,Haas F1 Team,20.0,19.0,70.589,999.0,999.0,83.04542857142857,80.84157971014493,203.76605504587155,331.0,60.166666666666664,0.19418960244648317,9866.541807031183,12306.0,4.936339293426622,100.0,15.734365325077363,79.97554179566556,25.128173374613006,22.920441176470632,61.47132352941157,49.61617647058817,São Paulo Grand Prix,2021,17.0
44,HAM,Mercedes,1.0,1.0,81.901,81.682,80.827,102.31036363636363,88.92054385964911,227.53288590604026,325.0,74.98523489932886,0.14093959731543623,10218.034767322622,12712.0,5.86137018409102,100.0,25.915806451612998,66.73645161290312,29.16548387096778,26.146768402154205,77.68213644524245,29.729263913824067,Qatar Grand Prix,2021,1.0
33,VER,Red Bull Racing,2.0,7.0,81.996,81.984,81.282,108.42984615384616,89.37217543859649,233.0496551724138,327.0,77.62620689655172,0.14206896551724138,10442.478189060526,12682.0,5.538181288254154,100.0,25.915806451612998,66.73645161290312,29.16548387096778,26.146768402154205,77.68213644524245,29.729263913824067,Qatar Grand Prix,2021,2.0
77,BOT,Mercedes,3.0,6.0,82.016,81.991,81.478,105.64861538461538,89.53842553191488,220.5060402684564,344.0,68.76241610738255,0.1436241610738255,10388.080133741989,12712.0,5.55948732237392,100.0,25.915806451612998,66.73645161290312,29.16548387096778,26.146768402154205,77.68213644524245,29.729263913824067,Qatar Grand Prix,2021,20.0
10,GAS,AlphaTauri,4.0,2.0,82.535,81.728,81.64,106.54646153846154,90.70821428571428,221.56486486486486,330.0,71.86891891891892,0.14054054054054055,10706.26616321559,12812.0,5.294177831912302,100.0,25.915806451612998,66.73645161290312,29.16548387096778,26.146768402154205,77.68213644524245,29.729263913824067,Qatar Grand Prix,2021,11.0
14,ALO,Alpine,5.0,3.0,82.422,81.894,81.67,104.67909090909092,89.96364912280701,222.6299319727891,331.0,74.62448979591836,0.1251700680272109,10915.709640065617,12387.0,4.967914696516453,100.0,25.915806451612998,66.73645161290312,29.16548387096778,26.146768402154205,77.68213644524245,29.729263913824067,Qatar Grand Prix,2021,3.0
4,NOR,McLaren,6.0,4.0,82.839,82.216,81.731,102.09723076923078,90.52117857142856,226.368,340.0,72.48266666666666,0.124,10783.015525827555,12654.0,5.20842691143443,100.0,25.915806451612998,66.73645161290312,29.16548387096778,26.146768402154205,77.68213644524245,29.729263913824067,Qatar Grand Prix,2021,9.0
55,SAI,Ferrari,7.0,5.0,82.304,82.241,81.84,104.84966666666666,90.35757894736841,222.72826086956522,334.0,72.6086956521739,0.1453804347826087,10454.547598463016,12491.0,5.5775696445725265,100.0,25.915806451612998,66.73645161290312,29.16548387096778,26.146768402154205,77.68213644524245,29.729263913824067,Qatar Grand Prix,2021,7.0
22,TSU,AlphaTauri,8.0,8.0,82.458,82.058,81.881,103.6170909090909,91.11423214285715,225.0067658998647,333.0,72.36671177266577,0.17050067658998647,10384.801988360814,12561.0,5.4283705140640155,100.0,25.915806451612998,66.73645161290312,29.16548387096778,26.146768402154205,77.68213644524245,29.729263913824067,Qatar Grand Prix,2021,13.0
31,OCO,Alpine,9.0,9.0,82.565,82.012,82.028,97.8639,90.33405263157896,222.62516914749662,325.0,71.95805142083897,0.16914749661705006,10470.707552608821,12228.0,5.186989526280388,100.0,25.915806451612998,66.73645161290312,29.16548387096778,26.146768402154205,77.68213644524245,29.729263913824067,Qatar Grand Prix,2021,5.0
